date,symbol,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct,conviction_tier
2024-05-27,EXIDEIND,11:25,494.80408163265304,1010,499752.12,487.4969387755102,515.6816326530611,2.86,"DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,GAP-CONT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,5.403,VPOC,VPOC: breakout above VAH=494.80,15:15,495.3,TIME_EXIT,LOSS,-228.09,-0.05,49.0,STANDARD
2024-05-28,HBLENGINE,09:40,515.4,970,499938.0,507.669,530.862,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,GAP-FADE,MACD,REL-STR,RSI-EXT,SUPERTREND,VWAP-REV,VWAP-STDDEV",3,3.5069,REL-STR,REL-STR: stock +1.1% vs Nifty +-0.1% in first 30min,12:35,507.669,STOP_HIT,LOSS,-8221.96,-1.64,49.8,STANDARD
2024-05-29,ACUTAAS,09:55,610.8020408163266,818,499636.07,605.4295918367347,624.730612244898,2.59,"ADX-FILTER,BOLLINGER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,6.9436,VPOC,VPOC: breakout above VAH=610.80,11:20,624.730612244898,TARGET_HIT,EXACT_WIN,10656.14,2.13,49.5,STANDARD
2024-05-30,GILLETTE,09:50,6955.5,71,493840.5,6829.0,7208.5,2.0,"BOLLINGER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,VPOC",3,5.0748,ORB-30,ORB-30: breakout above 6955.50 (range=126.50),15:15,6999.5,TIME_EXIT,WIN,2401.01,0.49,48.7,STANDARD
2024-05-31,ADANIPOWER,09:40,143.44,3485,499888.4,141.57,150.92000000000002,4.0,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,5.2774,CAMARILLA,CAMARILLA: breakout above H4=143.44,10:00,141.57,STOP_HIT,LOSS,-7240.55,-1.45,49.3,STANDARD
2024-06-03,ADANIPORTS,09:15,1447.3265306122448,345,499327.65,1438.1428571428573,1490.1836734693877,4.67,"BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",3,5.6836,VPOC,VPOC: breakout above VAH=1447.33,09:20,1490.1836734693877,TARGET_HIT,EXACT_WIN,14046.01,2.81,57.9,STANDARD
2024-06-04,FIVESTAR,09:50,769.1,256,196889.6,730.15,847.0000000000001,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,SR-BREAK,SUPERTREND,VWAP-STDDEV",3,4.2623,ORB-30,ORB-30: breakout above 769.10 (range=38.95),11:20,730.15,STOP_HIT,LOSS,-10278.95,-5.22,47.9,STANDARD
2024-06-05,MARICO,09:15,632.3125,790,499526.88,623.5812500000001,667.2375,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",5,6.4592,CAMARILLA,CAMARILLA: breakout above H4=632.31,09:20,623.5812500000001,STOP_HIT,LOSS,-7620.49,-1.53,58.1,STANDARD
2024-06-06,3MINDIA,09:15,33522.2775,14,469311.88,33111.13875,35166.83249999999,4.0,"CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",3,6.0157,CAMARILLA,CAMARILLA: breakout above H4=33522.28,15:15,33998.2,TIME_EXIT,WIN,5970.57,1.27,48.8,STANDARD
2024-06-07,FINCABLES,09:15,1503.75,332,499245.0,1486.0,1539.25,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,GAP-CONT,MACD,RSI-EXT,STOCHASTIC,VWAP-REV,VWAP-STDDEV",3,3.797,GAP-CONT,"GAP-CONT: gap 1.1%, pullback to VWAP=1503.75",09:55,1486.0,STOP_HIT,LOSS,-6616.22,-1.33,50.7,STANDARD
2024-06-10,TATACOMM,09:15,1829.7075,273,499510.15,1819.35375,1871.1225,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,REL-STR,VOL-SPIKE,VPOC",5,5.7969,CAMARILLA,CAMARILLA: breakout above H4=1829.71,11:15,1871.1225,TARGET_HIT,EXACT_WIN,10569.1,2.12,58.7,STANDARD
2024-06-11,IFCI,11:55,66.84,5227,349372.68,63.013999999999996,74.49200000000002,2.0,"ADX-FILTER,DAILY-BIAS,DBL-BTM,GAP-CONT,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",6,4.5842,VOL-SPIKE,"VOL-SPIKE: price at resistance 64.30, vol 2.2x avg",15:15,66.18,TIME_EXIT,LOSS,-3970.63,-1.14,59.3,HIGH
2024-06-12,APOLLOHOSP,11:40,6123.85,81,496031.85,6075.0,6221.550000000001,2.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,SR-BREAK,STOCHASTIC,SUPERTREND,VWAP-STDDEV",4,5.8498,ORB-30,ORB-30: breakout above 6123.85 (range=48.85),15:15,6173.0,TIME_EXIT,WIN,3254.5,0.66,48.3,STANDARD
2024-06-13,PAYTM,09:25,415.9387755102041,1202,499958.41,411.4770408163265,449.19897959183675,7.45,"ADX-FILTER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",6,8.3342,VPOC,VPOC: breakout above VAH=415.94,15:15,423.4,TIME_EXIT,WIN,8232.44,1.65,56.8,STANDARD
2024-06-14,GPIL,09:15,214.49591836734692,2331,499989.99,214.43724489795915,219.30714285714282,82.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",3,4.131,VPOC,VPOC: breakout above VAH=214.50,09:20,214.43724489795915,STOP_HIT,LOSS,-865.56,-0.17,48.4,STANDARD
2024-06-18,DOMS,12:35,2065.0,242,499730.0,1994.3,2206.4,2.0,"ASC-TRI,CPR,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,VOL-SPIKE,VPOC",4,3.9687,VOL-SPIKE,"VOL-SPIKE: price at resistance 2035.00, vol 2.0x avg",14:05,1994.3,STOP_HIT,LOSS,-17824.4,-3.57,60.1,HIGH
2024-06-19,360ONE,09:15,811.5897959183674,616,499939.31,809.6005102040817,820.6836734693878,4.57,"ASC-TRI,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,5.4687,VPOC,VPOC: breakout above VAH=811.59,09:20,820.6836734693878,TARGET_HIT,EXACT_WIN,4868.57,0.97,57.8,STANDARD
2024-06-20,PAGEIND,09:25,38994.1,9,350946.9,37883.34,43776.875,4.31,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,4.6312,ASC-TRI,Ascending Triangle: breakout above resistance 38918.94,15:15,39549.1,TIME_EXIT,WIN,4465.36,1.27,48.1,STANDARD
2024-06-21,PAGEIND,09:15,39414.3,6,236485.8,37883.34,43776.875,2.85,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,5.875,ASC-TRI,Ascending Triangle: breakout above resistance 38918.94,15:15,39754.5,TIME_EXIT,WIN,1669.95,0.71,48.0,STANDARD
2024-06-24,BAYERCROP,12:05,6496.95,60,389817.0,6332.85,6825.149999999999,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,MACD,ORB-15,ORB-30,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",4,3.6563,ORB-30,ORB-30: breakout above 6496.95 (range=164.10),15:15,6589.9,TIME_EXIT,WIN,4993.9,1.28,49.7,STANDARD
2024-06-25,MARICO,11:50,623.7,801,499583.7,618.0,635.1000000000001,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,STOCHASTIC,VPOC,VWAP-STDDEV",3,3.5938,ORB-30,ORB-30: breakout above 623.70 (range=5.70),13:00,618.0,STOP_HIT,LOSS,-5290.43,-1.06,49.3,STANDARD
2024-06-26,JKCEMENT,09:25,4383.465,114,499715.01,4357.8075,4486.095000000001,4.0,"BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,6.3554,CAMARILLA,CAMARILLA: breakout above H4=4383.47,10:05,4486.095000000001,TARGET_HIT,EXACT_WIN,10962.04,2.19,57.2,STANDARD
2024-06-27,DRREDDY,11:40,1234.1,405,499810.5,1206.9189999999999,1288.462,2.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",2,5.356,VOL-SPIKE,"VOL-SPIKE: price at resistance 1231.55, vol 2.0x avg",15:15,1248.1,TIME_EXIT,WIN,4936.86,0.99,58.2,HIGH
2024-06-28,SBILIFE,09:55,1483.6,147,218089.2,1415.7,1650.3,2.46,"ASC-TRI,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,3.8554,ASC-TRI,Ascending Triangle: breakout above resistance 1479.00,15:15,1489.95,TIME_EXIT,WIN,588.16,0.27,48.5,STANDARD
2024-07-01,PATANJALI,09:15,533.8857142857142,936,499717.03,530.2642857142857,551.1571428571427,4.77,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-30,PDH-PDL,VOL-SPIKE,VPOC,VWAP-STDDEV",5,6.3086,VPOC,VPOC: breakout above VAH=533.89,10:55,551.1571428571427,TARGET_HIT,EXACT_WIN,15424.73,3.09,58.6,STANDARD
2024-07-02,3MINDIA,09:20,38470.4,12,461644.8,38209.7,39513.200000000004,4.0,"BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,5.9179,CAMARILLA,CAMARILLA: breakout above H4=38470.40,09:40,38209.7,STOP_HIT,LOSS,-3802.54,-0.82,57.2,STANDARD
2024-07-03,SUNPHARMA,09:50,1522.89,328,499507.92,1496.97,1574.7300000000002,2.0,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,5.6936,SR-BREAK,SR-BREAK: breakout above resistance 1522.89,15:15,1535.5,TIME_EXIT,WIN,3404.57,0.68,49.2,STANDARD
2024-07-04,NBCC,09:15,113.48591836734694,4405,499905.47,112.67938775510204,118.82142857142857,6.62,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VPOC",4,3.9084,VPOC,VPOC: breakout above VAH=113.49,13:20,118.82142857142857,TARGET_HIT,EXACT_WIN,22755.53,4.55,50.0,STANDARD
2024-07-05,ELECON,09:20,682.15,732,499333.8,678.575,696.4499999999999,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC",3,3.8907,CAMARILLA,CAMARILLA: breakout above H4=682.15,09:30,678.575,STOP_HIT,LOSS,-3342.83,-0.67,49.3,STANDARD
2024-07-08,GMDCLTD,09:15,404.79,1235,499915.65,402.645,413.37000000000006,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.4435,CAMARILLA,CAMARILLA: breakout above H4=404.79,09:35,413.37000000000006,TARGET_HIT,EXACT_WIN,9859.12,1.97,57.8,STANDARD
2024-07-09,CHENNPETRO,09:15,999.8725000000001,500,499936.25,986.68625,1052.6175000000003,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.7092,CAMARILLA,CAMARILLA: breakout above H4=999.87,10:10,1052.6175000000003,TARGET_HIT,EXACT_WIN,25622.8,5.13,57.5,STANDARD
2024-07-10,APOLLOHOSP,09:15,6331.114285714285,78,493826.91,6330.15,6398.614285714285,70.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",3,3.7812,VPOC,VPOC: breakout above VAH=6331.11,10:25,6330.15,STOP_HIT,LOSS,-795.65,-0.16,48.0,STANDARD
2024-07-11,INDIAMART,09:25,2754.045918367347,181,498482.31,2753.0535714285716,2823.5102040816328,70.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",3,4.7248,VPOC,VPOC: breakout above VAH=2754.05,10:20,2753.0535714285716,STOP_HIT,LOSS,-906.31,-0.18,48.7,STANDARD
2024-07-12,NAVINFLUOR,09:35,3660.509183673469,136,497829.25,3658.8683673469386,3680.198979591836,12.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,5.0998,VPOC,VPOC: breakout above VAH=3660.51,09:40,3680.198979591836,TARGET_HIT,EXACT_WIN,1949.74,0.39,48.4,STANDARD
2024-07-15,NEWGEN,09:25,1034.9,87,90036.3,920.7,1280.5,2.15,"ASC-TRI,DAILY-BIAS,DBL-BTM,EMA-CROSS,GAP-CONT,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-REV,VWAP-STDDEV",5,4.778,ASC-TRI,Ascending Triangle: breakout above resistance 1030.25,15:15,1033.0,TIME_EXIT,LOSS,-335.13,-0.37,49.5,STANDARD
2024-07-16,NYKAA,09:15,180.68,1085,196037.8,171.468,211.14,3.31,"ASC-TRI,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,VOL-SPIKE,VPOC",5,4.4435,ASC-TRI,Ascending Triangle: breakout above resistance 180.44,15:15,181.5,TIME_EXIT,WIN,574.51,0.29,60.0,STANDARD
2024-07-18,BAJAJFINSV,09:15,1610.9346938775511,310,499389.76,1609.4102040816329,1619.7428571428572,5.78,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,CPR,DAILY-BIAS,EMA-CROSS,MACD,ORB-15,ORB-30,RSI-EXT,SR-BREAK,VPOC",5,5.0688,VPOC,VPOC: breakout above VAH=1610.93,09:20,1609.4102040816329,STOP_HIT,LOSS,-1200.3,-0.24,50.1,STANDARD
2024-07-19,SUZLON,09:30,55.564897959183675,8998,499972.95,55.50673469387755,56.922040816326536,23.33,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,SR-BREAK,VPOC,VWAP-STDDEV",2,4.225,VPOC,VPOC: breakout above VAH=55.56,09:35,55.50673469387755,STOP_HIT,LOSS,-1251.81,-0.25,47.6,STANDARD
2024-07-22,BAJAJFINSV,09:30,1641.0,304,498864.0,1639.0816326530612,1655.9183673469388,7.78,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-30,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",3,5.4438,VPOC,VPOC: rejection below VPOC=1641.89,11:00,1639.0816326530612,STOP_HIT,LOSS,-1310.08,-0.26,48.9,STANDARD
2024-07-23,SWANCORP,09:30,693.855,720,499575.6,688.3275,715.9650000000001,4.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,REL-STR,RSI-EXT,VPOC,VWAP-REV,VWAP-STDDEV",4,4.1311,CAMARILLA,CAMARILLA: breakout above H4=693.86,09:45,688.3275,STOP_HIT,LOSS,-4704.98,-0.94,50.2,STANDARD
2024-07-24,POLICYBZR,12:25,1452.6,268,389296.8,1415.3,1527.1999999999998,2.0,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",6,7.2561,ORB-30,ORB-30: breakout above 1452.60 (range=37.30),15:15,1496.15,TIME_EXIT,WIN,11084.18,2.85,49.6,STANDARD
2024-07-25,CROMPTON,09:20,443.4530612244898,1127,499771.6,443.259693877551,453.8948979591836,54.0,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,8.1998,VPOC,VPOC: breakout above VAH=443.45,10:20,443.259693877551,STOP_HIT,LOSS,-946.35,-0.19,56.8,STANDARD
2024-07-26,FEDERALBNK,09:15,195.0,2564,499980.0,191.1,204.99,2.56,"BOLLINGER,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-FADE,MACD,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND",3,4.1692,GAP-FADE,"GAP-FADE: gap-down -4.9%, fading back to 204.99",15:15,197.78,TIME_EXIT,WIN,6393.39,1.28,50.1,STANDARD
2024-07-29,EIDPARRY,09:15,786.4255102040817,635,499380.2,781.7239795918367,805.726530612245,4.11,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",7,8.1842,VPOC,VPOC: breakout above VAH=786.43,09:20,805.726530612245,TARGET_HIT,EXACT_WIN,11518.38,2.31,56.7,STANDARD
2024-07-30,LT,11:50,3774.85,132,498280.2,3738.6,3847.35,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",2,5.0748,ORB-15,ORB-15: breakout above 3774.85 (range=36.25),15:15,3789.7,TIME_EXIT,WIN,1232.08,0.25,47.5,STANDARD
2024-07-31,BATAINDIA,10:40,1595.55,313,499407.15,1586.35,1613.95,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,RSI-EXT,SUPERTREND,VPOC",4,4.6936,ORB-30,ORB-30: breakout above 1595.55 (range=9.20),15:15,1596.55,TIME_EXIT,LOSS,-415.35,-0.08,50.1,STANDARD
2024-08-01,ADANIPORTS,09:15,1574.7469387755102,317,499194.78,1574.4316326530611,1594.295918367347,62.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-15,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC,VWAP-STDDEV",3,4.981,VPOC,VPOC: breakout above VAH=1574.75,09:30,1594.295918367347,TARGET_HIT,EXACT_WIN,5464.31,1.09,58.3,STANDARD
2024-08-02,JUBLFOOD,10:55,605.8,825,499785.0,605.6948979591837,613.9979591836734,78.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,5.2248,VPOC,VPOC: breakout above VAH=605.80,11:00,605.6948979591837,STOP_HIT,LOSS,-815.26,-0.16,48.9,STANDARD
2024-08-05,ALKEM,09:50,5252.1,95,498949.5,5164.75,5426.800000000001,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",4,5.2561,ORB-30,ORB-30: breakout above 5252.10 (range=87.35),15:15,5311.6,TIME_EXIT,WIN,4920.55,0.99,49.6,STANDARD
2024-08-06,GLENMARK,09:15,1443.02,346,499284.92,1430.26,1494.06,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",3,3.4748,CAMARILLA,CAMARILLA: breakout above H4=1443.02,14:45,1430.26,STOP_HIT,LOSS,-5139.4,-1.03,48.6,STANDARD
2024-08-07,NATCOPHARM,09:15,1367.6025,365,499174.91,1354.80125,1418.8075,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",4,5.2405,CAMARILLA,CAMARILLA: breakout above H4=1367.60,09:55,1418.8075,TARGET_HIT,EXACT_WIN,17947.24,3.6,49.7,STANDARD
2024-08-08,PPLPHARMA,12:20,187.4395,2667,499901.15,184.16975000000002,200.51850000000002,4.0,"BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,6.1679,CAMARILLA,CAMARILLA: breakout above H4=187.44,15:15,184.77,TIME_EXIT,LOSS,-7842.7,-1.57,57.2,STANDARD
2024-08-09,CROMPTON,09:15,436.05,1146,499713.3,434.35,439.45,2.0,"DAILY-BIAS,FIRST-CANDLE,GAP-CONT,MACD,ORB-15,ORB-30,STOCHASTIC,SUPERTREND,VPOC",3,3.6407,GAP-CONT,"GAP-CONT: gap 1.4%, pullback to VWAP=436.05",11:05,439.45,TARGET_HIT,EXACT_WIN,3164.8,0.63,48.8,STANDARD
2024-08-12,WOCKPHARMA,09:15,961.1908163265306,520,499819.22,960.5198979591837,997.4204081632653,54.0,"ADX-FILTER,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,4.6935,VPOC,VPOC: breakout above VAH=961.19,15:15,988.0,TIME_EXIT,WIN,13201.07,2.64,58.9,STANDARD
2024-08-13,KARURVYSYA,11:05,178.49795918367346,2801,499972.78,177.26581632653063,181.5255102040816,2.46,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,2.9437,VPOC,VPOC: breakout above VAH=178.50,15:15,179.2,TIME_EXIT,WIN,1235.99,0.25,47.4,STANDARD
2024-08-14,FORTIS,12:15,525.25,951,499512.75,517.4,540.95,2.0,"DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,ORB-30,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND",2,1.9498,ORB-30,ORB-30: breakout above 525.25 (range=7.85),15:15,522.4,TIME_EXIT,LOSS,-3436.45,-0.69,47.6,STANDARD
2024-08-16,WHIRLPOOL,12:10,2116.2225,236,499428.51,2095.61125,2198.6674999999996,4.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",2,4.5062,CAMARILLA,CAMARILLA: breakout above H4=2116.22,12:50,2095.61125,STOP_HIT,LOSS,-5588.53,-1.12,47.1,STANDARD
2024-08-19,DELHIVERY,09:20,423.1225,1181,499707.67,419.83625,436.2675,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VPOC",5,3.506,CAMARILLA,CAMARILLA: breakout above H4=423.12,09:35,419.83625,STOP_HIT,LOSS,-4606.5,-0.92,49.7,STANDARD
2024-08-20,UTIAMC,09:15,1070.04,467,499708.68,1064.32,1092.92,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",7,7.5842,CAMARILLA,CAMARILLA: breakout above H4=1070.04,09:50,1092.92,TARGET_HIT,EXACT_WIN,9947.99,1.99,57.7,STANDARD
2024-08-21,ASHOKLEY,09:45,129.8,3852,499989.6,129.1,131.20000000000005,2.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-30,SR-BREAK,SUPERTREND,VPOC",3,4.3248,ORB-30,ORB-30: breakout above 129.80 (range=0.70),15:15,130.15,TIME_EXIT,WIN,618.24,0.12,48.4,STANDARD
2024-08-22,M&MFIN,09:25,292.9132653061224,1706,499710.03,292.26224489795914,296.7010204081632,5.82,"ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,5.006,VPOC,VPOC: breakout above VAH=292.91,09:30,296.7010204081632,TARGET_HIT,EXACT_WIN,5728.28,1.15,58.5,STANDARD
