date,symbol,signal_time,entry_price,quantity,position_rs,stop_loss,target,rr,strategies_fired,agreeing_count,composite_score,driver_strategy,reason,exit_time,exit_price,exit_reason,result,pnl_rs,pnl_pct,predicted_win_pct
2023-10-04,BANDHANBNK,11:15,252.3,1321,333288.3,250.3,256.3,2.0,"BOLLINGER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SR-BREAK,SUPERTREND,VPOC,VWAP-STDDEV",4,5.1686,ORB-30,ORB-30: breakout above 252.30 (range=2.00),15:15,254.05,TIME_EXIT,WIN,1808.31,0.54,49.5
2023-10-05,COROMANDEL,09:20,1158.43,287,332469.41,1152.49,1182.1900000000003,4.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC",4,5.381,CAMARILLA,CAMARILLA: breakout above H4=1158.43,15:15,1166.05,TIME_EXIT,WIN,1684.71,0.51,58.7
2023-10-06,PAYTM,09:20,919.455,362,332842.71,908.9775,961.3650000000001,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",3,5.256,CAMARILLA,CAMARILLA: breakout above H4=919.46,15:15,929.95,TIME_EXIT,WIN,3295.18,0.99,59.1
2023-10-09,OIL,09:20,200.11,1665,333183.15,198.955,204.73000000000002,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",4,5.6935,CAMARILLA,CAMARILLA: breakout above H4=200.11,10:30,204.73000000000002,TARGET_HIT,EXACT_WIN,7184.74,2.16,58.1
2023-10-10,ABREL,09:55,1130.0938775510206,294,332247.6,1121.7586734693878,1161.4734693877556,3.76,"ADX-FILTER,ASC-TRI,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,5.2812,VPOC,VPOC: breakout above VAH=1130.09,11:15,1161.4734693877556,TARGET_HIT,EXACT_WIN,8718.1,2.62,58.3
2023-10-11,PHOENIXLTD,09:20,946.5649999999999,352,333190.88,937.6824999999999,982.0949999999999,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,MACD,PDH-PDL,REL-STR,STOCHASTIC,SUPERTREND,VPOC",4,6.2405,CAMARILLA,CAMARILLA: breakout above H4=946.56,15:15,963.95,TIME_EXIT,WIN,5613.2,1.68,49.4
2023-10-12,BOSCHLTD,12:50,20422.55,16,326760.8,19551.0,22165.649999999998,2.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,SUPERTREND,VOL-SPIKE,VPOC",5,6.1935,VOL-SPIKE,"VOL-SPIKE: price at resistance 19950.00, vol 2.1x avg",15:15,20454.65,TIME_EXIT,WIN,20.48,0.01,58.1
2023-10-13,FEDERALBNK,09:30,150.25,2218,333254.5,148.5,153.75,2.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",2,4.975,ORB-15,ORB-15: breakout above 150.25 (range=1.75),15:15,149.25,TIME_EXIT,LOSS,-2717.81,-0.82,47.0
2023-10-16,HINDUNILVR,11:20,2569.45,129,331459.05,2556.05,2596.249999999999,2.0,"BOLLINGER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",3,5.7248,ORB-30,ORB-30: breakout above 2569.45 (range=13.40),15:15,2559.65,TIME_EXIT,LOSS,-1762.32,-0.53,48.0
2023-10-17,HINDUNILVR,12:55,2562.75,130,333157.5,2546.45,2595.3500000000004,2.0,"ASC-TRI,BOLLINGER,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,RSI-EXT,SR-BREAK,SUPERTREND",4,3.9436,ORB-15,ORB-15: breakout above 2562.75 (range=16.30),15:15,2557.7,TIME_EXIT,LOSS,-1157.41,-0.35,50.5
2023-10-18,NH,10:20,1086.0,306,332316.0,1075.45,1107.1,2.0,"ADX-FILTER,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,REL-STR,RSI-EXT,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",4,3.5938,ORB-30,ORB-30: breakout above 1086.00 (range=10.55),13:25,1075.45,STOP_HIT,LOSS,-3726.03,-1.12,49.5
2023-10-19,BAJAJ-AUTO,09:15,5055.510204081633,65,328608.16,5050.438775510203,5110.571428571428,10.86,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,VOL-SPIKE,VPOC",5,6.1467,VPOC,VPOC: breakout above VAH=5055.51,09:20,5110.571428571428,TARGET_HIT,EXACT_WIN,3080.92,0.94,59.2
2023-10-20,TORNTPHARM,09:55,1920.358163265306,173,332221.96,1920.0989795918367,1937.4642857142856,66.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,MACD,ORB-15,ORB-30,RSI-EXT,SUPERTREND,VPOC",5,3.9186,VPOC,VPOC: breakout above VAH=1920.36,10:00,1937.4642857142856,TARGET_HIT,EXACT_WIN,2456.86,0.74,50.4
2023-10-23,MCX,09:45,471,707,332997,456,501,2.0,"BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",3,4.5117,ORB-30,ORB-30: breakout above 471.00 (range=15.00),11:20,456,STOP_HIT,LOSS,-11097.82,-3.33,47.5
2023-10-25,KPRMILL,09:15,803.1166666666667,415,333293.42,792.05,825.2500000000001,2.0,"ADX-FILTER,BOLLINGER,DAILY-BIAS,DBL-BTM,GAP-CONT,MACD,REL-STR,RSI-EXT,VWAP-REV,VWAP-STDDEV",5,4.0218,GAP-CONT,"GAP-CONT: gap 1.5%, pullback to VWAP=803.12",09:25,792.05,STOP_HIT,LOSS,-5090.65,-1.53,52.2
2023-10-26,BOSCHLTD,13:15,19665.95,16,314655.2,19618.775510204083,19909.714285714286,5.17,"BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,ORB-30,REL-STR,SUPERTREND,VPOC",2,3.75,VPOC,VPOC: rejection below VPOC=19699.59,13:20,19618.775510204083,STOP_HIT,LOSS,-1230.4,-0.39,47.5
2023-10-27,RAINBOW,13:55,1134.9,293,332525.7,1112.95,1178.8000000000002,2.0,"BOLLINGER,DAILY-BIAS,DBL-BTM,MACD,ORB-15,STOCHASTIC,SUPERTREND,VWAP-STDDEV",2,2.7248,ORB-15,ORB-15: breakout above 1134.90 (range=21.95),15:15,1135.55,TIME_EXIT,WIN,-310.27,-0.09,47.9
2023-10-30,MRPL,09:25,99.59897959183674,3346,333258.19,98.56336734693878,104.22877551020409,4.47,"ADX-FILTER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,VPOC",3,3.1875,VPOC,VPOC: breakout above VAH=99.60,14:55,104.22877551020409,TARGET_HIT,EXACT_WIN,14977.46,4.49,48.1
2023-10-31,ALKEM,11:45,3715.6,89,330688.4,3679.95,3786.9,2.0,"CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,STOCHASTIC,VWAP-STDDEV",3,3.0748,ORB-30,ORB-30: breakout above 3715.60 (range=35.65),15:15,3724.35,TIME_EXIT,WIN,280.07,0.08,48.3
2023-11-01,DLF,09:15,569.5675,585,333196.99,566.0337499999999,583.7025,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",2,4.631,CAMARILLA,CAMARILLA: breakout above H4=569.57,09:20,583.7025,TARGET_HIT,EXACT_WIN,7760.94,2.33,58.9
2023-11-02,IOC,09:25,77.91550000000001,4278,333322.51,77.25275,80.56650000000002,4.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,STOCHASTIC,VOL-SPIKE,VPOC",5,5.5842,CAMARILLA,CAMARILLA: breakout above H4=77.92,15:15,78.92,TIME_EXIT,WIN,3792.19,1.14,58.8
2023-11-03,CRISIL,09:35,4146.8975,80,331751.8,4104.69875,4315.6925,4.0,"CAMARILLA,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",2,4.2875,CAMARILLA,CAMARILLA: breakout above H4=4146.90,15:15,4202.95,TIME_EXIT,WIN,3981.13,1.2,46.8
2023-11-06,CRISIL,10:40,4205.551020408163,79,332238.53,4200.714285714286,4260.367346938775,11.33,"ADX-FILTER,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,SUPERTREND,VPOC",4,3.256,VPOC,VPOC: breakout above VAH=4205.55,10:45,4260.367346938775,TARGET_HIT,EXACT_WIN,3826.88,1.15,49.0
2023-11-07,CRISIL,13:25,4432.2,75,332415.0,4312.0,4672.599999999999,2.0,"CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VOL-SPIKE,VPOC",4,7.2248,VOL-SPIKE,"VOL-SPIKE: price at resistance 4400.00, vol 2.0x avg",15:15,4346.0,TIME_EXIT,LOSS,-6960.3,-2.09,57.2
2023-11-08,INDIGO,11:15,2581.25,129,332981.25,2485.43,2772.8900000000003,2.0,"BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",2,5.1686,SR-BREAK,SR-BREAK: breakout above resistance 2581.25,15:15,2578.35,TIME_EXIT,LOSS,-875.0,-0.26,48.7
2023-11-09,CHAMBLFERT,09:15,300.9183673469388,1107,333116.63,299.2704081632653,307.7040816326531,4.12,"ASC-TRI,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",3,5.4219,VPOC,VPOC: breakout above VAH=300.92,09:20,307.7040816326531,TARGET_HIT,EXACT_WIN,7004.46,2.1,58.5
2023-11-10,AXISBANK,10:40,1020.6,326,332715.6,1018.6418367346938,1028.1030612244897,3.83,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,MACD,ORB-15,ORB-30,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",5,4.5686,VPOC,VPOC: rejection below VPOC=1022.25,15:00,1028.1030612244897,TARGET_HIT,EXACT_WIN,1943.23,0.58,50.4
2023-11-13,JIOFIN,11:40,224.75,1483,333304.25,224.66326530612244,226.14285714285714,16.06,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,STOCHASTIC,SUPERTREND,VPOC",3,3.4748,VPOC,VPOC: rejection below VPOC=224.99,11:45,224.66326530612244,STOP_HIT,LOSS,-630.16,-0.19,48.1
2023-11-15,ANGELONE,09:25,286.64500000000004,1162,333081.49,283.3725,299.73500000000007,4.0,"ADX-FILTER,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC",5,5.0586,CAMARILLA,CAMARILLA: breakout above H4=286.65,15:05,299.73500000000007,TARGET_HIT,EXACT_WIN,14697.21,4.41,49.4
2023-11-16,BAJAJ-AUTO,09:15,5376.5,61,327966.5,5164.83,5850.75,2.24,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,5.4748,ASC-TRI,Ascending Triangle: breakout above resistance 5316.38,15:15,5408.0,TIME_EXIT,WIN,1425.62,0.43,48.5
2023-11-17,MFSL,09:25,934.6510204081633,356,332735.76,930.0147959183673,956.7622448979592,4.77,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.9185,VPOC,VPOC: breakout above VAH=934.65,09:35,956.7622448979592,TARGET_HIT,EXACT_WIN,7364.51,2.21,56.9
2023-11-20,KOTAKBANK,10:15,352.8,944,333043.2,352.09999999999997,356.40000000000003,5.14,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,MACD,ORB-15,ORB-30,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",5,4.5686,VPOC,VPOC: rejection below VPOC=353.45,11:15,352.09999999999997,STOP_HIT,LOSS,-1161.55,-0.35,50.4
2023-11-21,TATACONSUM,09:15,914.7,364,332950.8,886.9905,968.7500000000001,1.95,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,REL-STR,SR-BREAK,SUPERTREND",2,3.7248,ASC-TRI,Ascending Triangle: breakout above resistance 912.45,15:15,915.75,TIME_EXIT,WIN,-119.25,-0.04,48.3
2023-11-22,NESTLEIND,09:25,1223.1,272,332683.2,1219.8,1236.2999999999997,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,EMA-CROSS,FIRST-CANDLE,MACD,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",2,4.35,CAMARILLA,CAMARILLA: breakout above H4=1223.10,10:00,1219.8,STOP_HIT,LOSS,-1397.68,-0.42,47.4
2023-11-23,ARE&M,09:15,648.1,514,333123.4,630.3330000000001,687.3499999999999,2.21,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,5.606,ASC-TRI,Ascending Triangle: breakout above resistance 643.17,15:15,668.45,TIME_EXIT,WIN,9950.23,2.99,48.5
2023-11-24,GRANULES,09:20,375.43000000000006,887,333006.41,372.51500000000004,387.09000000000015,4.0,"ASC-TRI,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,6.4179,CAMARILLA,CAMARILLA: breakout above H4=375.43,09:50,372.51500000000004,STOP_HIT,LOSS,-3084.79,-0.93,57.0
2023-11-28,HINDPETRO,09:15,189.06938775510204,1763,333329.33,188.68928571428572,193.63061224489795,12.0,"BULL-FLAG,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC",4,6.7834,VPOC,VPOC: breakout above VAH=189.07,09:20,193.63061224489795,TARGET_HIT,EXACT_WIN,7533.4,2.26,58.2
2023-11-29,AARTIIND,13:55,552.4,603,333097.2,525.868,605.4639999999998,2.0,"ADX-FILTER,BULL-FLAG,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VOL-SPIKE",6,4.7677,VOL-SPIKE,"VOL-SPIKE: price at resistance 536.60, vol 2.0x avg",15:15,559.55,TIME_EXIT,WIN,3806.69,1.14,58.4
2023-11-30,HUDCO,09:20,82.65510204081633,4032,333265.37,82.63928571428572,83.98367346938777,84.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC,VWAP-STDDEV",5,5.9435,VPOC,VPOC: breakout above VAH=82.66,09:50,82.63928571428572,STOP_HIT,LOSS,-565.3,-0.17,58.2
2023-12-01,SRF,09:15,2373.6163265306122,140,332306.29,2369.8112244897957,2394.3714285714286,5.45,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",3,5.381,VPOC,VPOC: breakout above VAH=2373.62,09:25,2394.3714285714286,TARGET_HIT,EXACT_WIN,2403.14,0.72,58.5
2023-12-04,ICICIBANK,09:15,957.95,347,332408.65,952.725,978.8500000000001,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",5,6.6467,CAMARILLA,CAMARILLA: breakout above H4=957.95,13:00,978.8500000000001,TARGET_HIT,EXACT_WIN,6746.15,2.03,58.3
2023-12-05,COROMANDEL,09:15,1180.2142857142858,282,332820.43,1177.475,1196.65,6.0,"CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC",4,5.006,VPOC,VPOC: breakout above VAH=1180.21,09:20,1196.65,TARGET_HIT,EXACT_WIN,4130.23,1.24,59.1
2023-12-06,TATACHEM,09:15,984.1530612244898,338,332643.73,983.3244897959185,991.0183673469387,8.29,"CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,STOCHASTIC,VOL-SPIKE,VPOC",2,4.6719,VPOC,VPOC: breakout above VAH=984.15,09:20,991.0183673469387,TARGET_HIT,EXACT_WIN,1817.9,0.55,58.9
2023-12-07,ATUL,09:30,6826.05,48,327650.4,6824.959183673469,6868.734693877551,39.13,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,6.5686,VPOC,VPOC: rejection below VPOC=6826.42,09:35,6824.959183673469,STOP_HIT,LOSS,-546.24,-0.17,49.6
2023-12-08,LTM,13:55,5694.1,58,330257.8,5556.5019999999995,5969.296000000002,2.0,"ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VOL-SPIKE,VPOC",5,4.256,VOL-SPIKE,"VOL-SPIKE: price at resistance 5669.90, vol 2.0x avg",15:15,5712.7,TIME_EXIT,WIN,580.47,0.18,59.3
2023-12-11,APTUS,11:15,330.4,1008,333043.2,312.62,365.9599999999999,2.0,"DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-30,PDH-PDL,REL-STR,VOL-SPIKE,VPOC",4,4.6467,VOL-SPIKE,"VOL-SPIKE: price at resistance 319.00, vol 2.1x avg",15:15,330.0,TIME_EXIT,LOSS,-904.16,-0.27,60.4
2023-12-12,BEML,09:15,1241.530612244898,268,332730.2,1241.1989795918366,1262.0918367346942,62.0,"ASC-TRI,BULL-FLAG,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",3,4.1211,VPOC,VPOC: breakout above VAH=1241.53,09:20,1262.0918367346942,TARGET_HIT,EXACT_WIN,5005.19,1.5,49.0
2023-12-13,SUNDARMFIN,09:35,3342.05,99,330862.95,3328.454081632653,3369.5510204081634,2.02,"ADX-FILTER,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,MACD,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,VPOC,VWAP-STDDEV",3,4.4811,VPOC,VPOC: rejection below VPOC=3346.26,10:45,3328.454081632653,STOP_HIT,LOSS,-1843.24,-0.56,49.5
2023-12-14,CASTROLIND,09:15,135.5035,2459,333203.11,135.18175000000002,136.79049999999998,4.0,"ADX-FILTER,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VOL-SPIKE,VPOC",5,5.8185,CAMARILLA,CAMARILLA: breakout above H4=135.50,10:30,136.79049999999998,TARGET_HIT,EXACT_WIN,2660.73,0.8,58.4
2023-12-15,INFY,09:40,1533.3075000000001,217,332727.73,1519.65375,1587.9225000000004,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-30,PDH-PDL,REL-STR,VOL-SPIKE,VPOC",5,5.8594,CAMARILLA,CAMARILLA: breakout above H4=1533.31,15:15,1579.85,TIME_EXIT,WIN,9590.88,2.88,58.9
2023-12-18,HINDCOPPER,09:40,191.60816326530613,1739,333206.6,191.54285714285714,196.8326530612245,80.0,"ADX-FILTER,BOLLINGER,BULL-FLAG,CAMARILLA,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,SUPERTREND,VPOC",5,6.1177,VPOC,VPOC: breakout above VAH=191.61,09:45,191.54285714285714,STOP_HIT,LOSS,-614.98,-0.18,48.7
2023-12-19,HINDCOPPER,12:40,204.55,1629,333211.95,194.53,224.59000000000003,2.0,"ADX-FILTER,BULL-FLAG,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,PDH-PDL,REL-STR,VOL-SPIKE,VPOC",5,5.4084,VOL-SPIKE,"VOL-SPIKE: price at resistance 198.50, vol 2.0x avg",15:15,208.6,TIME_EXIT,WIN,6090.72,1.83,59.3
2023-12-20,POONAWALLA,10:45,449.45,741,333042.45,444.5,459.34999999999997,2.0,"BOLLINGER,BULL-FLAG,CPR,DAILY-BIAS,DBL-BTM,EMA-CROSS,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,RSI-EXT,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-REV,VWAP-STDDEV",6,7.3053,ORB-30,ORB-30: breakout above 449.45 (range=4.95),13:25,444.5,STOP_HIT,LOSS,-4166.32,-1.25,49.5
2023-12-21,AUBANK,10:15,761.65,437,332841.05,722.7494999999999,853.2500000000002,2.35,"ADX-FILTER,ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,FIRST-CANDLE,MACD,ORB-15,REL-STR,SR-BREAK,SUPERTREND,VPOC",3,5.125,ASC-TRI,Ascending Triangle: breakout above resistance 759.78,15:15,772.0,TIME_EXIT,WIN,4018.37,1.21,48.0
2023-12-22,SCHAEFFLER,09:15,3136.7,106,332490.2,2981.0879999999997,3455.2249999999995,2.05,"ASC-TRI,CPR,DAILY-BIAS,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,STOCHASTIC,SUPERTREND,VPOC",4,2.8907,ASC-TRI,Ascending Triangle: breakout above resistance 3078.76,15:15,3179.8,TIME_EXIT,WIN,4064.46,1.22,49.4
2023-12-26,AUROPHARMA,09:45,1075.72,309,332397.48,1029.86,1167.4400000000003,2.0,"ASC-TRI,BOLLINGER,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,REL-STR,RSI-EXT,SR-BREAK,SUPERTREND,VPOC",3,5.4436,SR-BREAK,SR-BREAK: breakout above resistance 1075.72,15:15,1067.0,TIME_EXIT,LOSS,-3192.74,-0.96,49.6
2023-12-27,TMPV,09:15,500.075,666,333049.95,498.0125,508.325,4.0,"ADX-FILTER,ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,GAP-CONT,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,VPOC",6,4.5217,CAMARILLA,CAMARILLA: breakout above H4=500.07,10:20,508.325,TARGET_HIT,EXACT_WIN,4988.86,1.5,50.4
2023-12-28,HINDPETRO,13:50,249.0,1180,293820.0,232.064,282.872,2.0,"ADX-FILTER,ASC-TRI,DAILY-BIAS,DBL-BTM,GAP-CONT,ORB-15,ORB-30,PDH-PDL,SR-BREAK,VOL-SPIKE,VPOC",7,4.5842,VOL-SPIKE,"VOL-SPIKE: price at resistance 236.80, vol 2.0x avg",15:15,250.95,TIME_EXIT,WIN,1851.38,0.63,59.9
2023-12-29,UNOMINDA,10:45,679.35,490,332881.5,665.95,706.15,2.0,"ADX-FILTER,ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",5,5.0998,ORB-30,ORB-30: breakout above 679.35 (range=13.40),15:15,687.25,TIME_EXIT,WIN,3366.88,1.01,48.8
2024-01-01,ITC,09:50,383.5,1303,499700.5,381.55,387.4,2.0,"ASC-TRI,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,3.131,ORB-30,ORB-30: breakout above 383.50 (range=1.95),14:50,387.4,TARGET_HIT,EXACT_WIN,4349.18,0.87,48.7,STANDARD
2024-01-02,SUNPHARMA,09:15,1261.3795918367348,396,499506.32,1260.0943877551022,1268.6234693877552,5.64,"ASC-TRI,CAMARILLA,CPR,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,ORB-15,ORB-30,PDH-PDL,REL-STR,SR-BREAK,VPOC",4,3.381,VPOC,VPOC: breakout above VAH=1261.38,09:20,1268.6234693877552,TARGET_HIT,EXACT_WIN,2138.07,0.43,49.5,STANDARD
2024-01-03,BANKINDIA,10:35,108.27749999999999,4617,499917.22,107.49374999999999,111.41249999999998,4.0,"ASC-TRI,CAMARILLA,DAILY-BIAS,DBL-BTM,FIRST-CANDLE,MACD,ORB-15,ORB-30,PDH-PDL,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC",4,3.756,CAMARILLA,CAMARILLA: breakout above H4=108.28,15:15,108.63,TIME_EXIT,WIN,897.41,0.18,48.5,STANDARD
2024-01-04,INDIACEM,10:10,268.3575,1863,499950.02,265.70375,278.9725,4.0,"ADX-FILTER,CAMARILLA,DAILY-BIAS,MACD,ORB-15,ORB-30,SR-BREAK,STOCHASTIC,SUPERTREND,VPOC,VWAP-STDDEV",3,3.75,CAMARILLA,CAMARILLA: breakout above H4=268.36,11:25,265.70375,STOP_HIT,LOSS,-5668.86,-1.13,47.4,STANDARD
